407140, 3.3366e+006, 0, -0.13, 10.1667, 33.4788, 5.0331, -6.48871, 9.77615
409160, 3.3366e+006, -0, -0.13, 10.1667, 33.4787, 3.63848, -6.65339, 9.78618
411370, 3.3365e+006, 0, -0.1298, 10.1667, 33.5019, 2.14838, -6.86364, 9.79942
414160, 3.3365e+006, -0, -0.1297, 10.1667, 31.7415, 2.33193, -11.822, 9.27207
417550, 3.3365e+006, 0, -0.1297, 10.1667, 30.6442, 1.90809, -11.5157, 8.91034
363770, 3.3382e+006, -0, -0.13, 10.1667, 31.8512, 0.990601, -11.6897, 9.38978
366260, 3.3381e+006, 0, -0.13, 10.1667, 31.4454, 3.35916, -12.8671, 9.26893
368650, 3.338e+006, -0, -0.13, 10.1667, 32.7913, 4.30408, -9.25665, 9.65495
370780, 3.338e+006, 0, -0.13, 10.1667, 33.0769, 5.28157, -7.96347, 9.73698
372540, 3.338e+006, -0, -0.13, 10.1667, 33.1381, 6.01606, -7.06139, 9.74656
374030, 3.338e+006, 0, -0.13, 10.1667, 33.1563, 6.16024, -6.57055, 9.74451
375410, 3.3379e+006, -0, -0.13, 10.1667, 33.147, 6.27516, -6.60368, 9.73897
376750, 3.3379e+006, 0, -0.13, 10.1667, 33.186, 6.37342, -5.59937, 9.74804
378070, 3.3379e+006, -0, -0.13, 10.1667, 33.1916, 6.13642, -5.25735, 9.74984
379410, 3.3379e+006, 0, -0.13, 10.1667, 33.1912, 5.63568, -5.17835, 9.75002
380800, 3.338e+006, -0, -0.13, 10.1667, 33.188, 5.01272, -5.24601, 9.75302
382220, 3.338e+006, 0, -0.13, 10.1667, 33.1853, 4.4473, -5.31426, 9.75625
383660, 3.3382e+006, -0, -0.13, 10.1667, 33.1838, 3.94048, -5.47493, 9.75808
385110, 3.3383e+006, 0, -0.13, 10.1667, 33.1812, 3.47477, -5.71228, 9.76221
386540, 3.3384e+006, -0, -0.13, 10.1667, 33.1796, 3.17263, -5.92716, 9.76554
387900, 3.3385e+006, 0, -0.13, 10.1667, 33.1807, 2.94059, -5.95244, 9.76876
389210, 3.3386e+006, -0, -0.13, 10.1667, 33.1606, 2.60836, -6.75791, 9.76196
390470, 3.3386e+006, 0, -0.13, 10.1667, 33.1777, 2.22625, -6.58013, 9.76626
391720, 3.3385e+006, -0, -0.1298, 10.1667, 33.203, 2.18165, -5.89918, 9.78102
